name,height,reach,stance,age,weight_class,weight_class_numeric,avg_sig_str,avg_td_pct,avg_sub_att,ko_ratio,sub_ratio,defense,total_fights,win_streak
Ben Sosoli,175.26,182.88,Southpaw,30,Heavyweight,8,2.22,0.0,0.0,0.0,0.0,2.5,3,0
Marcos Rogerio De Lima,185.42,190.5,Orthodox,34,Heavyweight,8,3.55,0.6,0.8,0.6,0.2,2.5,16,0
Magomed Mustafaev,172.72,180.34,Orthodox,31,Lightweight,4,3.11,0.0,0.7,1.0,0.0,2.5,7,1
Joshua Culibao,177.8,177.8,Orthodox,25,Lightweight,4,0.0,0.0,0.0,0.0,0.0,2.5,0,0
Emil Meek,180.34,187.96,Switch,31,Welterweight,5,2.24,0.5,1.3,0.0,0.0,2.5,9,0
Callan Potter,182.88,182.88,Orthodox,35,Welterweight,5,3.21,0.6,0.0,0.0,0.0,2.5,4,1
Kai Kara France,162.56,175.26,Orthodox,26,Flyweight,1,5.28,0.37,0.0,0.0,0.0,2.5,12,0
Corey Anderson,190.5,200.66,Orthodox,30,Light Heavyweight,7,4.45,0.5,0.0,0.3,0.0,2.5,35,4
Juan Adams,195.58,203.2,Orthodox,28,Heavyweight,8,7.32,0.66,0.0,1.0,0.0,2.5,7,0
Kalinn Williams,182.88,182.88,Orthodox,25,Welterweight,5,0.0,0.0,0.0,0.0,0.0,2.5,0,0
Youssef Zalel,177.8,182.88,Switch,23,Featherweight,3,0.0,0.0,0.0,0.0,0.0,2.5,0,0
Darko Stosic,182.88,193.04,Orthodox,27,Light Heavyweight,7,,0.38,0.0,1.0,0.0,2.5,7,0
Luci Pudilova,172.72,170.18,Orthodox,25,Women's Flyweight,4,,0.12,0.7,0.0,0.0,2.5,17,0
Ode Obsourne,170.18,185.42,Southpaw,38,Bantamweight,2,,1.0,3.2,0.0,0.0,2.5,0,0
Da Un Jung,193.04,199.39,Orthodox,31,Light Heavyweight,7,,0.0,1.25,0.0,1.0,2.5,3,1
 Jun Yong Park,177.8,185.42,Orthodox,28,Middleweight,6,,0.25,0.0,0.0,0.0,2.5,2,0
Liu Pingyuan,167.64,182.88,Orthodox,26,Bantamweight,2,,0.2,1.37,0.0,0.0,2.5,9,0
Seungwoo Choi,182.88,189.23,Orthodox,27,Featherweight,3,,0.5,0.0,0.0,0.0,2.5,6,0
Suman Mokhtarian,177.8,170.18,Orthodox,27,Featherweight,3,,0.0,0.0,0.0,0.0,2.5,1,0
Dong Hyun Ma,180.34,179.07,Orthodox,31,Lightweight,4,,0.539,0.0,0.3333333333333333,0.0,2.5,16,0
Omar Antonio Morales Ferrer,175.26,185.42,Orthodox,34,Lightweight,4,,0.0,0.0,0.0,0.0,2.5,0,0
Peter Yan,170.18,170.18,Switch,26,Bantamweight,2,,0.462,0.26,0.4,0.0,2.5,12,5
Urijah Faber,167.64,170.18,Orthodox,40,Bantamweight,2,,0.312,0.88,0.09090909090909091,0.5454545454545454,2.5,51,2
Ben Saunders,187.96,196.85,Orthodox,36,Welterweight,5,,0.4,0.96,0.4444444444444444,0.2222222222222222,2.5,35,0
Daniel Teymur,165.1,175.26,Orthodox,31,Featherweight,3,,0.182,0.0,0.0,0.0,2.5,11,1
Thiago Alves,175.26,177.8,Orthodox,36,Welterweight,5,,,0.31,0.5833333333333334,0.08333333333333333,2.5,64,0
Trevor Smith,190.5,190.5,Orthodox,38,Light Heavyweight,7,,,0.78,0.0,0.0,2.5,29,0
Sergio Moraes,182.88,182.88,Orthodox,37,Welterweight,5,,0.38,0.4,0.125,0.375,2.5,34,0
Renan Barao,167.64,177.8,Orthodox,32,Featherweight,3,,0.41,0.5,0.2222222222222222,0.3333333333333333,2.5,48,0
Isabela De Pauda,160.02,162.56,Orthodox,28,Women's Flyweight,4,,0.66,1.0,0.0,0.0,2.5,0,0
Zabit Magomedsharipov,185.42,185.42,Orthodox,28,Featherweight,3,,0.56,0.8,0.0,0.6,2.5,13,5
Alekander Volkov,200.66,203.2,Orthodox,31,Heavyweight,8,,0.75,0.2,0.5,0.0,2.5,16,0
Rocco Martin,182.88,185.42,Orthodox,30,Welterweight,5,,0.25,1.1,0.125,0.375,2.5,35,0
Rustam Khabilov,172.72,185.42,Orthodox,33,Welterweight,5,,0.41,0.1,0.2222222222222222,0.0,2.5,33,0
Grigorii Popov,170.18,170.18,Switch,35,Bantamweight,2,,0.0,0.0,0.0,0.0,2.5,2,0
Chance Rencountre,187.96,190.5,Southpaw,32,Welterweight,5,,0.26,0.3,0.0,0.5,2.5,7,2
Ben Askren,180.34,185.42,Orthodox,35,Welterweight,5,,0.55,0.9,0.0,0.0,2.5,2,0
Stevie Ray,177.8,177.8,Southpaw,29,Lightweight,4,,0.46,0.6,0.3333333333333333,0.0,2.5,23,0
Don'tale Mayes,198.12,205.74,Orthodox,27,Heavyweight,8,4.25,0.0,0.0,0.0,0.0,2.5,0,0
Alex White,182.88,180.34,Southpaw,31,Lightweight,4,3.76,0.28,0.5,0.5,0.0,2.5,22,1
Enrique Barzola,170.18,177.8,Orthodox,30,Featherweight,3,3.93,0.45,0.2,0.0,0.0,2.5,24,1
Alexandra Albu,157.48,160.02,Orthodox,29,Women's Strawweight,4,4.83,0.5,0.4,0.0,0.5,2.5,6,0
Raphael Pessoa Nunes,190.5,198.12,Orthodox,30,Heavyweight,8,2.4,0.0,0.0,0.0,0.0,2.5,1,0
Joe Lauzon,177.8,180.34,Orthodox,35,Lightweight,4,2.84,0.45,2.0,0.35714285714285715,0.5,2.5,52,0
Manny Bermudez,177.8,180.34,Orthodox,25,Featherweight,3,2.92,0.54,3.1,0.0,1.0,2.5,7,0
Kyle Bochniak,170.18,177.8,Orthodox,32,Featherweight,3,2.63,0.15,0.0,0.0,0.0,2.5,18,0
Boston Salmon,175.26,175.26,Southpaw,28,Bantamweight,2,4.13,0.0,0.0,0.0,0.0,2.5,1,0
Daniel Spitz,200.66,208.28,Orthodox,29,Heavyweight,8,2.6,0.66,0.0,1.0,0.0,2.5,6,0
James Vick,190.5,193.04,Orthodox,32,Welterweight,5,4.13,0.33,0.7,0.2222222222222222,0.3333333333333333,2.5,26,0
Thomas Gifford,185.42,190.5,Orthodox,27,Lightweight,4,3.97,0.33,0.0,0.0,0.0,2.5,3,0
Hector Aldana,180.34,182.88,Orthodox,31,Welterweight,5,3.59,1.0,0.0,0.0,0.0,2.5,5,0
Lauren Mueller,165.1,170.18,Orthodox,27,Women's Flyweight,4,4.08,0.5,0.0,0.0,0.0,2.5,7,0
Luke Jumeau,180.34,182.88,Orthodox,31,Welterweight,5,2.93,1.0,0.0,0.0,0.0,2.5,9,1
Rostem Akman,177.8,182.88,Switch,27,Welterweight,5,1.8,0.4,0.0,0.0,0.0,2.5,3,0
Nadia Kassem,165.1,167.64,Southpaw,23,Women's Flyweight,4,3.13,0.33,2.8,0.0,0.0,2.5,5,0
Danilo Belluardo,182.88,187.96,Southpaw,25,Lightweight,4,1.52,1.0,0.0,0.0,0.0,2.5,2,0
Siyar Bahadurzada,180.34,185.42,Orthodox,35,Welterweight,5,3.23,0.61,0.3,0.75,0.25,2.5,17,3
Nohelin Hernandez,177.8,180.34,Orthodox,25,Bantamweight,2,1.32,0.5,0.0,0.0,0.0,2.5,2,0
Martin Bravo,172.72,180.34,Southpaw,26,Featherweight,3,7.66,0.35,0.0,1.0,0.0,2.5,6,0
Carlos Huachin,162.56,170.18,Southpaw,23,Bantamweight,2,2.1,0.0,0.0,0.0,0.0,2.5,2,0
Marco Polo Reyes,180.34,180.34,Orthodox,34,Featherweight,3,6.0,0.0,0.0,0.75,0.0,2.5,12,0
Sergio Pettis,167.64,175.26,Orthodox,26,Flyweight,1,3.88,0.4,0.4,0.0,0.0,2.5,40,0
Caludio Puelles,180.34,182.88,Southpaw,23,Lightweight,4,3.06,0.36,1.3,0.0,1.0,2.5,5,1
Marcos Mariano,185.42,193.04,Switch,32,Lightweight,4,0.25,0.0,0.0,0.0,0.0,2.5,1,0
Ryan MacDonald,180.34,180.34,Switch,26,Bantamweight,2,2.28,0.0,0.0,0.0,0.0,2.5,3,0
Kyle Prepolec,177.8,177.8,Southpaw,30,Lightweight,4,3.2,0.0,0.0,0.0,0.0,2.5,3,0
Mairbek Taisumov,175.26,185.42,Orthodox,31,Lightweight,4,2.98,0.63,0.0,0.7142857142857143,0.0,2.5,13,6
Teemu Packalen,185.42,190.5,Orthodox,32,Lightweight,4,2.57,0.25,1.5,0.0,1.0,2.5,5,0
Nordine Taleb,185.42,187.96,Orthodox,38,Welterweight,5,3.66,0.76,0.0,0.2857142857142857,0.0,2.5,26,1
Don Madge,182.88,182.88,Southpaw,28,Lightweight,4,2.08,0.25,0.7,1.0,0.0,2.5,2,1
Derrick,177.8,182.88,Orthodox,31,Welterweight,5,2.07,0.5,0.8,0.0,0.0,2.5,1,0
Andre Soukhamthath,175.26,177.8,Orthodox,30,Bantamweight,2,2.77,0.53,0.2,0.5,0.0,2.5,17,0
Jodie Esquibel,154.94,162.56,Orthodox,33,Women's Strawweight,4,4.1,0.21,0.0,0.0,0.0,2.5,9,0
Liz Carmouche,167.64,167.64,Orthodox,35,Women's Flyweight,4,2.78,0.51,0.3,0.2857142857142857,0.0,2.5,36,2
Vincente Luque,180.34,190.5,Orthodox,27,Welterweight,5,5.18,0.5,1.0,0.6666666666666666,0.3333333333333333,2.5,13,5
Luiz Garagorri,175.26,177.8,Orthodox,30,Featherweight,3,3.75,1.0,0.0,0.0,0.0,2.5,0,0
Humberto Bandenay,180.34,180.34,Southpaw,24,Featherweight,3,2.22,0.46,0.5,1.0,0.0,2.5,5,0
Bobby Moffett,177.8,185.42,Orthodox,29,Featherweight,3,3.41,0.66,1.4,0.0,1.0,2.5,5,0
Salim Touahri,177.8,182.88,Orthodox,29,Welterweight,5,2.6,0.0,0.0,0.0,0.0,2.5,6,0
Cris Cyborg,172.72,172.72,Orthodox,34,Women's Featherweight,4,7.28,0.55,0.4,0.8181818181818182,0.0,2.5,27,0
Olivier Aubin-Mercier,175.26,177.8,Southpaw,30,Lightweight,4,2.48,0.33,0.5,0.14285714285714285,0.5714285714285714,2.5,29,0
Krzystof Jotko,185.42,195.58,Southpaw,29,Middleweight,6,2.84,0.4,0.1,0.14285714285714285,0.0,2.5,29,1
Yoshinori Horie,172.72,177.8,Orthodox,24,Featherweight,3,2.76,0.0,0.0,0.0,0.0,2.5,0,0
Sarah Frota,167.64,175.26,Southpaw,32,Women's Flyweight,4,4.52,0.0,0.0,0.0,0.0,2.5,3,0
Erik Koch,177.8,180.34,Southpaw,30,Welterweight,5,2.33,0.42,1.0,0.42857142857142855,0.2857142857142857,2.5,27,0
Kyle Stewart,182.88,193.04,Orthodox,30,Welterweight,5,1.41,0.2,0.0,0.0,0.0,2.5,1,0
Jin Soo Son,167.64,175.26,Orthodox,26,Bantamweight,2,5.1,0.25,0.0,0.0,0.0,2.5,3,0
Germaine De Randamie,175.26,180.34,Orthodox,35,Women's Bantamweight,4,2.72,0.0,0.2,0.42857142857142855,0.0,2.5,22,4
Cezar Ferreira,185.42,198.12,Southpaw,34,Middleweight,6,1.9,0.53,0.5,0.0,0.3333333333333333,2.5,31,0
Sheymon Moraes,172.72,182.88,Orthodox,28,Featherweight,3,3.0,0.0,0.0,0.0,0.0,2.5,12,0
Nicco Montano,165.1,165.1,Southpaw,30,Women's Bantamweight,4,5.6,0.54,0.4,0.0,0.0,2.5,5,1
Gilbert Melendez,175.26,185.42,Orthodox,37,Featherweight,3,3.44,0.41,0.2,0.47058823529411764,0.0,2.5,74,0
Caludia Gadelha,162.56,160.02,Orthodox,30,Women's Strawweight,4,3.17,0.47,0.8,0.0,0.2,2.5,27,0
Dan Moret,182.88,185.42,Southpaw,32,Lightweight,4,2.67,0.27,0.4,0.0,0.0,2.5,5,0
Junior Albini,190.5,187.96,Orthodox,28,Heavyweight,8,3.98,0.37,0.0,1.0,0.0,2.5,7,0
Syuri Kondo,162.56,167.64,Orthodox,30,Women's Strawweight,4,5.4,0.0,0.3,0.0,0.0,2.5,7,0
Allen Crowder,190.5,193.04,Orthodox,29,Heavyweight,8,2.95,0.33,1.2,0.0,0.0,2.5,3,1
Eric Spicely,185.42,185.42,Orthodox,32,Middleweight,6,3.71,0.2,1.0,0.0,1.0,2.5,9,0
Nina Ansaroff,165.1,162.56,Orthodox,33,Women's Strawweight,4,75.1667,0.25,0.6667,0.0,0.25,2.5,18,4
Jimi Manuwa,185.42,200.66,Orthodox,39,Light Heavyweight,7,26.0909,0.091,0.1818,0.5,0.0,2.5,21,0
Sung Bin Jo,182.88,182.88,Orthodox,26,Featherweight,3,,,,0.0,0.0,2.5,0,0
Tonya Evinger,170.18,177.8,Orthodox,37,Women's Bantamweight,4,20.5,0.125,0.0,0.0,0.0,2.5,4,0
Nick Hein,167.64,167.64,Southpaw,35,Lightweight,4,34.1429,0.151,0.0,0.0,0.0,2.5,19,0
Duda Santana,170.18,185.42,Orthodox,23,Women's Bantamweight,4,,,,0.0,0.0,2.5,0,0
Derrick Krantz,177.8,182.88,Orthodox,31,Welterweight,5,,,,0.0,0.0,2.5,0,0
Desmond Green,177.8,185.42,Southpaw,29,Lightweight,4,44.3333,0.333,0.0,0.3333333333333333,0.0,2.5,16,1
Patrick Cummins,187.96,193.04,Orthodox,38,Light Heavyweight,7,39.6667,0.303,0.0833,0.3333333333333333,0.0,2.5,26,0
BJ Penn,175.26,177.8,Orthodox,40,Lightweight,4,35.9615,0.316,0.4615,0.5,0.3333333333333333,2.5,74,0
Talita Bernardo,162.56,172.72,Orthodox,32,Women's Bantamweight,4,42.6667,0.28,0.6667,0.0,0.0,2.5,9,1
Elias Theodorou,185.42,190.5,Orthodox,30,Middleweight,6,57.9,0.266,0.0,0.25,0.0,2.5,28,3
Arjan Bhullar,185.42,190.5,Orthodox,32,Heavyweight,8,26.6667,0.72,0.0,0.0,0.0,2.5,8,1
Mitch Gagnon,165.1,165.1,Southpaw,34,Bantamweight,2,28.5714,0.301,1.1429,0.0,0.75,2.5,15,0
Dmitrii Smoliakov,187.96,187.96,Switch,36,Heavyweight,8,9.5,0.0,0.0,0.0,0.0,2.5,3,0
John Lineker,160.02,170.18,Orthodox,28,Bantamweight,2,60.2667,0.167,0.4667,0.5,0.08333333333333333,2.5,38,2
Jason Gonzalez,187.96,187.96,Southpaw,29,Lightweight,4,12.0,0.0,0.3333,0.0,1.0,2.5,4,0
Marcelo Golm,190.5,190.5,Orthodox,26,Heavyweight,8,45.6667,0.333,0.3333,0.0,1.0,2.5,7,0
Sultan Aliev,180.34,187.96,Orthodox,34,Welterweight,5,11.6667,0.33,0.0,0.0,0.0,2.5,6,0
Keita Nakamura,180.34,185.42,Southpaw,34,Welterweight,5,30.8,0.473,0.4,0.0,0.5,2.5,29,1
Wilson Reis,162.56,165.1,Southpaw,34,Flyweight,1,22.5,0.398,0.5,0.0,0.2857142857142857,2.5,31,1
Curtis Millender,187.96,193.04,Orthodox,31,Welterweight,5,43.5,0.25,0.0,0.3333333333333333,0.0,2.5,9,0
David Branch,185.42,198.12,Orthodox,37,Middleweight,6,17.0,0.348,0.0,0.25,0.0,2.5,19,0
Jessica Aguilar,160.02,160.02,Orthodox,36,Women's Strawweight,4,66.0,0.2,0.0,0.0,0.0,2.5,10,0
Ross Pearson,172.72,175.26,Orthodox,34,Lightweight,4,44.08,0.32,0.0,0.3333333333333333,0.0,2.5,65,0
Justin Willis,185.42,198.12,Southpaw,31,Heavyweight,8,52.25,0.313,0.0,0.25,0.0,2.5,10,4
Jesus Pinedo,177.8,187.96,Southpaw,22,Lightweight,4,60.0,1.0,0.0,0.0,0.0,2.5,3,1
Eric Shelton,167.64,172.72,Orthodox,28,Flyweight,1,41.2,0.448,0.2,0.0,0.0,2.5,15,1
Jordan Rinaldi,177.8,182.88,Orthodox,31,Featherweight,3,12.75,0.258,1.0,0.0,0.5,2.5,8,1
Tim Boetsch,182.88,187.96,Orthodox,38,Middleweight,6,25.8261,0.171,0.4783,0.5833333333333334,0.0,2.5,48,0
Zak Ottow,180.34,182.88,Orthodox,32,Welterweight,5,27.5714,0.153,0.2857,0.25,0.0,2.5,16,1
Carlo Pedersoli,180.34,190.5,Southpaw,25,Welterweight,5,34.5,0.375,0.0,0.0,0.0,2.5,4,0
Polo Reyes,180.34,180.34,Orthodox,34,Lightweight,4,45.8,0.0,0.0,0.75,0.0,2.5,9,1
Cain Velasquez,185.42,195.58,Orthodox,36,Heavyweight,8,51.2857,0.433,0.2143,0.8333333333333334,0.0,2.5,28,1
Myles Jury,177.8,185.42,Orthodox,30,Featherweight,3,22.8182,0.451,0.1818,0.375,0.125,2.5,22,0
Austin Arnett,182.88,182.88,Orthodox,27,Featherweight,3,43.0,0.387,0.0,0.0,0.0,2.5,8,1
Teruto Ishihara,170.18,175.26,Southpaw,27,Bantamweight,2,34.75,0.073,0.0,0.6666666666666666,0.0,2.5,19,0
Wuliji Buren,175.26,175.26,Orthodox,29,Bantamweight,2,24.0,0.43,0.0,0.0,0.0,2.5,5,0
David Teymur,175.26,185.42,Southpaw,29,Lightweight,4,54.6,0.322,0.0,0.4,0.0,2.5,13,5
Magomed Bibulatov,165.1,165.1,Orthodox,30,Flyweight,1,28.0,0.14,0.0,0.0,0.0,2.5,4,0
Dustin Ortiz,165.1,165.1,Orthodox,30,Flyweight,1,35.6923,0.281,0.0769,0.5,0.0,2.5,34,3
Dennis Bermudez,167.64,167.64,Orthodox,32,Lightweight,4,50.4375,0.389,0.75,0.1111111111111111,0.2222222222222222,2.5,39,0
Te Edwards,172.72,182.88,Orthodox,28,Lightweight,4,5.0,1.0,0.0,0.0,0.0,2.5,2,0
Chad Mendes,167.64,167.64,Orthodox,33,Featherweight,3,27.1538,0.261,0.1538,0.6666666666666666,0.0,2.5,26,1
Cat Zingano,167.64,172.72,Southpaw,36,Women's Featherweight,4,29.6667,0.558,0.6667,0.6666666666666666,0.0,2.5,16,1
Adam Milstead,190.5,193.04,Orthodox,31,Light Heavyweight,7,39.0,0.0,0.0,1.0,0.0,2.5,7,0
Chris de la Rocha,190.5,203.2,Orthodox,39,Heavyweight,8,26.6667,0.25,0.6667,1.0,0.0,2.5,5,1
Matthew Lopez,170.18,175.26,Southpaw,31,Bantamweight,2,28.6,0.7,1.0,0.5,0.0,2.5,12,0
Chad Laprise,177.8,180.34,Orthodox,32,Welterweight,5,44.6667,0.286,0.0,0.5,0.0,2.5,19,0
Mark Hunt,177.8,182.88,Orthodox,44,Heavyweight,8,27.0588,0.2,0.0588,0.875,0.0,2.5,43,0
Yushin Okami,187.96,190.5,Southpaw,37,Welterweight,5,25.15,0.368,0.45,0.2857142857142857,0.0,2.5,52,1
Ben Nguyen,165.1,165.1,Switch,30,Flyweight,1,28.5,0.167,0.6667,0.25,0.5,2.5,11,0
Elias Garcia,165.1,170.18,Southpaw,26,Flyweight,1,19.0,0.0,0.0,0.0,0.0,2.5,2,0
Mizuto Hirota,170.18,170.18,Orthodox,37,Lightweight,4,58.0,0.375,0.0,0.0,0.0,2.5,18,0
Alex Gorgees,187.96,187.96,Switch,23,Lightweight,4,,,,0.0,0.0,2.5,0,0
Justin Frazier,182.88,190.5,Southpaw,29,Heavyweight,8,,,,0.0,0.0,2.5,0,0
Bryan Caraway,172.72,172.72,Orthodox,34,Bantamweight,2,32.1111,0.356,0.6667,0.0,0.6666666666666666,2.5,25,0
Rick Glenn,182.88,177.8,Southpaw,29,Featherweight,3,62.8,0.114,0.4,0.0,0.0,2.5,15,1
Michel Batista,190.5,204.0,Southpaw,34,Heavyweight,8,,,,0.0,0.0,2.5,0,0
Darrell Horcher,177.8,177.8,Southpaw,31,Lightweight,4,26.3333,0.333,0.6667,0.0,0.0,2.5,8,0
Ricky Rainey,185.42,195.58,Switch,35,Welterweight,5,19.0,0.0,0.0,0.0,0.0,2.5,2,0
Rashad Coulter,180.34,193.04,Orthodox,36,Light Heavyweight,7,25.3333,0.0,0.0,0.0,0.0,2.5,5,0
Ulka Sasaki,177.8,180.34,Southpaw,29,Flyweight,1,16.5,0.304,0.625,0.0,1.0,2.5,15,1
Devin Powell,182.88,185.42,Orthodox,30,Lightweight,4,25.6667,0.0,0.6667,1.0,0.0,2.5,7,1
Amanda Cooper,160.02,162.56,Switch,27,Women's Strawweight,4,24.6,0.198,0.8,0.5,0.0,2.5,8,0
John Gunther,175.26,182.88,Orthodox,32,Lightweight,4,27.0,0.42,0.0,0.0,0.0,2.5,3,1
Joseph Morales,167.64,175.26,Switch,24,Flyweight,1,10.5,0.0,0.5,0.0,1.0,2.5,3,0
Joby Sanchez,167.64,172.72,Orthodox,27,Bantamweight,2,33.5,0.25,0.25,0.0,0.0,2.5,9,0
Jason Knight,177.8,180.34,Orthodox,26,Featherweight,3,40.75,0.301,1.625,0.25,0.25,2.5,21,0
Adam Wieczorek,195.58,205.74,Orthodox,26,Heavyweight,8,27.5,0.0,0.5,0.0,0.5,2.5,5,2
Artem Lobov,175.26,165.1,Southpaw,32,Featherweight,3,56.3333,0.208,0.0,0.0,0.0,2.5,20,0
Alex Garcia,175.26,182.88,Orthodox,31,Welterweight,5,20.5556,0.466,0.1111,0.4,0.2,2.5,22,0
Thibault Gouti,177.8,182.88,Orthodox,31,Lightweight,4,20.4,0.16,0.2,1.0,0.0,2.5,9,0
Gray Maynard,175.26,177.8,Orthodox,39,Lightweight,4,25.2632,0.45,0.6316,0.09090909090909091,0.0,2.5,54,1
Ryan LaFlare,185.42,187.96,Southpaw,35,Welterweight,5,43.5556,0.311,0.2222,0.0,0.0,2.5,28,1
Luis Henrique,187.96,187.96,Orthodox,25,Light Heavyweight,7,20.4,0.314,0.8,0.0,1.0,2.5,13,0
Thales Leites,185.42,198.12,Orthodox,37,Middleweight,6,25.4,0.274,1.0,0.16666666666666666,0.4166666666666667,2.5,54,0
Hector Lombard,175.26,180.34,Southpaw,40,Middleweight,6,35.3636,0.383,0.1818,0.6666666666666666,0.0,2.5,26,0
Alex Chambers,160.02,160.02,Switch,39,Women's Strawweight,4,32.75,0.493,0.75,0.0,1.0,2.5,10,0
Khalid Murtazaliev,182.88,193.04,Orthodox,25,Middleweight,6,,,,0.0,0.0,2.5,0,0
CB Dollaway,187.96,193.04,Orthodox,35,Middleweight,6,22.7368,0.421,0.5263,0.18181818181818182,0.18181818181818182,2.5,37,2
Kajan Johnson,180.34,190.5,Orthodox,34,Lightweight,4,28.6667,0.202,0.1667,0.25,0.0,2.5,16,0
Adam Yandiev,175.26,187.96,Orthodox,30,Middleweight,6,,,,0.0,0.0,2.5,0,0
Jordan Johnson,187.96,200.66,Orthodox,29,Middleweight,6,46.6667,0.437,0.6667,0.0,0.0,2.5,9,3
Terrion Ware,172.72,180.34,Orthodox,32,Bantamweight,2,77.6667,0.11,0.0,0.0,0.0,2.5,9,0
Craig White,187.96,193.04,Orthodox,28,Welterweight,5,6.0,0.0,0.0,0.0,0.0,2.5,1,0
Roberto Sanchez,167.64,167.64,Orthodox,32,Flyweight,1,2.0,1.0,0.5,0.0,1.0,2.5,2,1
Jarred Brooks,160.02,157.48,Switch,25,Flyweight,1,29.3333,0.55,0.3333,0.0,0.0,2.5,8,0
Jake Ellenberger,175.26,180.34,Orthodox,33,Welterweight,5,20.25,0.353,0.2,0.5,0.1,2.5,40,0
John Moraga,167.64,167.64,Orthodox,34,Flyweight,1,32.2308,0.204,0.8462,0.25,0.375,2.5,35,3
Tim Williams,187.96,193.04,Orthodox,32,Middleweight,6,8.0,0.0,0.0,0.0,0.0,2.5,1,0
Iuri Alcantara,175.26,180.34,Southpaw,38,Bantamweight,2,27.2353,0.362,0.4706,0.3,0.2,2.5,38,1
George Sullivan,182.88,185.42,Orthodox,37,Welterweight,5,38.6667,0.3,0.5,0.3333333333333333,0.0,2.5,14,0
Kalindra Faria,170.18,157.0,Switch,32,Women's Flyweight,4,19.0,0.25,0.5,0.0,0.0,2.5,4,0
Jon Tuck,180.34,185.42,Orthodox,33,Lightweight,4,36.375,0.075,0.75,0.25,0.5,2.5,20,1
Demetrious Johnson,160.02,167.64,Orthodox,31,Flyweight,1,64.2353,0.473,0.7059,0.13333333333333333,0.3333333333333333,2.5,64,13
Jose Torres,162.56,165.1,Orthodox,26,Flyweight,1,22.0,0.33,0.0,1.0,0.0,2.5,2,1
Danielle Taylor,152.4,152.4,Orthodox,28,Women's Strawweight,4,43.0,0.25,0.0,0.0,0.0,2.5,12,0
Eddie Alvarez,175.26,175.26,Orthodox,34,Lightweight,4,53.4286,0.25,0.0,0.5,0.0,2.5,17,1
Jordan Mein,182.88,185.42,Orthodox,28,Welterweight,5,33.375,0.314,0.25,0.5,0.0,2.5,18,1
Alvaro Herrera,182.88,187.96,Orthodox,28,Lightweight,4,6.0,0.0,0.3333,1.0,0.0,2.5,4,0
Vitor Miranda,185.42,195.58,Orthodox,39,Middleweight,6,36.0,0.25,0.0,1.0,0.0,2.5,14,0
Jeremy Kimball,182.88,182.88,Switch,27,Light Heavyweight,7,8.6667,0.083,0.0,1.0,0.0,2.5,3,0
Damian Stasiak,165.1,177.8,Orthodox,28,Bantamweight,2,22.6,0.474,0.6,0.0,1.0,2.5,13,0
Sage Northcutt,182.88,180.34,Orthodox,22,Welterweight,5,34.7143,0.416,0.2857,0.2,0.2,2.5,16,2
Justin Scoggins,170.18,167.64,Southpaw,26,Flyweight,1,40.875,0.693,0.375,0.25,0.0,2.5,19,0
Gokhan Saki,182.88,185.42,Orthodox,34,Light Heavyweight,7,40.0,0.0,0.0,1.0,0.0,2.5,1,1
Jamie Moyle,154.94,165.1,Orthodox,29,Women's Strawweight,4,76.5,0.15,0.0,0.0,0.0,2.5,6,0
Joe Giannetti,182.88,187.96,Southpaw,23,Lightweight,4,,,,0.0,0.0,2.5,0,0
Jay Cucciniello,170.18,173.0,Orthodox,31,Featherweight,3,,,,0.0,0.0,2.5,0,0
Barb Honchak,162.56,165.1,Orthodox,38,Women's Flyweight,4,71.0,0.0,2.0,0.0,0.0,2.5,3,0
Richie Smullen,175.26,172.72,Orthodox,26,Lightweight,4,,,,0.0,0.0,2.5,0,0
Allan Zuniga,170.18,177.8,Orthodox,26,Lightweight,4,,,,0.0,0.0,2.5,0,0
Tyler Diamond,170.18,175.26,Orthodox,27,Featherweight,3,,,,0.0,0.0,2.5,0,0
Matt Bessette,177.8,177.8,Orthodox,33,Featherweight,3,43.0,0.0,0.0,0.0,0.0,2.5,3,0
Daichi Abe,180.34,180.34,Orthodox,26,Welterweight,5,63.0,0.5,0.0,0.0,0.0,2.5,6,0
Felipe Arantes,172.72,185.42,Orthodox,30,Bantamweight,2,30.3636,0.23,0.6364,0.2,0.4,2.5,28,0
Rolando Dy,172.72,175.26,Orthodox,27,Featherweight,3,31.3333,0.083,0.0,0.0,0.0,2.5,8,1
Shinsho Anzai,170.18,177.8,Orthodox,32,Welterweight,5,35.0,0.42,0.0,0.0,0.0,2.5,7,2
Viviane Pereira,154.94,160.02,Orthodox,24,Women's Strawweight,4,39.3333,0.333,0.3333,0.0,0.0,2.5,9,0
Naoki Inoue,175.26,180.34,Orthodox,21,Flyweight,1,62.0,0.0,5.0,0.0,0.0,2.5,3,1
Jenel Lausa,165.1,172.72,Orthodox,29,Flyweight,1,23.6667,0.5,1.0,0.0,0.0,2.5,9,0
Melinda Fabian,167.64,167.64,Orthodox,30,Women's Flyweight,4,49.0,0.0,0.0,0.0,0.0,2.5,3,0
CM Punk,185.42,185.42,Orthodox,39,Welterweight,5,0.0,0.0,0.0,0.0,0.0,2.5,1,0
Rashad Evans,182.88,190.5,Orthodox,38,Light Heavyweight,7,27.8636,0.349,0.0,0.42857142857142855,0.0,2.5,61,0
Mike Santiago,177.8,175.26,Orthodox,28,Featherweight,3,37.5,0.64,1.0,0.0,0.0,2.5,5,0
